Reporter REF	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE	Unknown:VALUE
A_24_P274073	-0.069212	-0.1730163683	0.07167	0.04097057587	0.0192611	0.002517299892
A_24_P274111	-0.505919	-0.1814745025	-0.25703	-0.3777630647	0.44965	-0.00565235557
A_24_P27412	0.175141	0.03112823995	-0.0683126	-0.06581278706	0.144451	-0.09809648144
A_24_P27415	-0.036915	0.08654468687	0.0458585	-0.004313292291	-0.0533808	-0.04806868536
A_24_P274219	-0.127676	-0.1728320608	0.215438	0.05047659072	0.0253098	0.01091685225
A_24_P274270	0.0913991	0.3427915839	-0.0576034	0.1390171258	-0.133478	0.0998618727
A_24_P274607	-0.0511954	-0.1730678171	-0.0567691	-0.00114081319	0.236962	0.01334150798
A_24_P274615	0.236932	0.168192754	-0.0643047	0.3486170694	-0.0130581	0.2452326621
A_24_P274640	-0.0125229	0.2082253287	-0.274127	-0.006215364794	0.043501	0.1707886411
A_24_P274795	0.154511	0.1863799053	0.0601078	0.04903840239	-0.365541	-0.06991962678
A_24_P274814	-0.131198	0.3050401702	0.0134939	0.3065298373	-0.00469112	0.1626202107
A_24_P274831	-0.527397	0.4646424121	-0.767174	0.5591791686	0.295608	0.3763173439
A_24_P274842	0.00828878	0.03879085063	-0.0399935	0.1591154135	0.058096	0.04921101089
A_24_P274928	-0.0761584	-0.1011280934	-0.0534987	-0.02003754879	0.0292768	-0.07233033036
A_24_P274987	-0.22133	0.5636203089	-0.130215	-0.1121351331	-0.161997	0.04816335915
A_24_P275073	-0.169249	0.3531857028	-0.433017	0.3174252671	0.623146	0.3489265226
A_24_P27513	0.0330348	0.1400613861	0.112278	-0.05521623117	-0.195738	0.06826237592
A_24_P275199	-0.538295	0.2126581302	0.179273	-0.2430752756	0.112455	-0.3798946134
A_24_P275372	0.374166	-0.126287122	0.0335611	-0.7753137435	0.109827	-0.1712839619
A_24_P275386	-0.119577	0.2716301894	-0.00355968	-0.3342943388	-0.253038	-0.4762777575
A_24_P275428	-0.122942	0.03066572317	0.0188017	-0.09536393993	-0.183176	-0.02551385049
A_24_P275585	0.0450632	-0.1825613572	0.273341	-0.2178134604	-0.0304738	-0.1832716202
A_24_P275723	0.0605192	0.007347529773	0.0722689	-0.08710456977	-0.310056	-0.1382277035
A_24_P275828	0.122021	-0.2587138539	0.171276	0.1837676318	-0.0530416	-0.0669287309
A_24_P275873	-0.187793	0.01603182873	0.112402	0.1374810741	0.236154	0.04901636571
A_24_P275984	-0.105732	-0.1175238587	0.103616	-0.04718939336	0.0566158	-0.1411754048
A_24_P276073	-0.212227	-0.04417267351	-0.0127103	0.03186469185	0.0540179	0.2803289707
A_24_P276102	0.18563	-0.1724694892	0.290431	0.1761779968	0.37395	0.111571329
A_24_P27627	0.0367732	-0.1259574783	0.1289	-0.04286116701	0.102565	-0.04140349978
A_24_P276385	-0.217583	-0.316855677	-0.00822256	-0.0636934228	-0.0304106	-0.01789890517
A_24_P27644	-0.0366138	0.02840754186	-0.0979574	0.0297591012	-0.444757	-0.06839973558
A_24_P276463	0.137339	-0.09133246065	0.279544	0.1185246041	-0.138634	-0.04292515682
A_24_P276490	0.221041	-0.1738498702	0.491836	-0.3708777257	-0.116279	-0.2694265375
A_24_P276493	0.102565	0.05491242578	-0.0358347	-0.07193943775	0.0410977	-0.06665247472
A_24_P276531	0.40246	0.09222890003	0.0349646	-0.1544574613	0.049467	-0.1202973278
A_24_P276576	0	0	-0.0163279	0.277813722	0.0619803	0.4269067781
A_24_P276583	0.154852	-0.01422466899	-0.151474	-0.1254605305	-0.173634	-0.1572037461
A_24_P276628	0.0265621	-0.09337109278	-0.0261074	-0.5423367398	0.0856362	-0.2120319588
A_24_P276703	0.16435	0.2886638496	-0.211034	-0.1335296763	-0.120256	-0.1048998161
A_24_P276791	0.153092	0.180338407	-0.246234	0.01477837927	0.571989	0.1019653863
A_24_P276808	0.0356121	-0.1263763711	-0.000642951	-0.0334205151	-0.0938786	-0.02901963991
A_24_P276816	0.249801	0.1161004336	-0.158835	0.07563547707	0.165045	-0.0412352498
A_24_P276853	0.110797	0.01075868884	0.155367	-0.06001654895	0.0256079	-0.02265196596
A_24_P276864	-0.0701927	-0.1848642846	0.185141	-0.1620857423	-0.0530851	-0.06906967413
A_24_P276873	-1.25377	-1.135219806	-1.25912	-0.8518396904	0.585154	-0.8914166153
A_24_P276888	0.0243832	0.02478186956	-0.0363462	-0.03379291007	-0.155786	0.05515420353
A_24_P276932	0.181447	0	-0.365422	-0.08900843013	0.202381	0
A_24_P276947	0.158762	0.02501877643	0.200683	-0.006091615546	0.287254	-0.01568151857
A_24_P276983	0.0429747	0.04926675644	0.173961	-0.05688932842	-0.063353	0.002779204283
A_24_P277155	0.138074	0.050645488	-0.0758243	-0.154040944	0.016817	-0.2224433878
A_24_P277188	-0.115733	-0.1115363594	0.112641	-0.02544387838	-0.104231	0.02771591593
A_24_P277211	-0.204412	0.3601041152	-0.122959	0.06831553297	0.151976	0.4147862524
A_24_P277295	-0.138586	0.06402790293	-0.136625	0.2663899066	0.23949	0.147783341
A_24_P277331	-0.034843	-0.004906927517	-0.0120018	0.1055286121	0.282679	-0.008299231264
A_24_P277349	0.0128023	0.2921137966	-0.0396344	0.1762085645	-0.0122925	0.2346027299
A_24_P277367	0.0941882	-0.1706014293	0.0183353	-0.04968153879	0.114981	-0.2161151338
A_24_P277456	-0.0999022	0.08216188348	-0.013545	-0.1152531312	0.0545184	-0.1984775797
A_24_P277511	0.260604	0.448186891	0.251956	-0.4427695686	-0.107687	-0.8921068814
A_24_P277576	0.0892339	-0.08379909984	-0.0433542	-0.07076072504	-0.0878138	-0.02358141077
A_24_P277615	0.0202652	0.118797382	-0.0793626	-0.02110786838	-0.12922	0.1807228365
A_24_P277657	-0.530436	-0.137719344	-0.819547	0.1107072978	0.43161	0.2423791467
A_24_P277673	0	0.6850777577	0	0	0.128155	0.3602898221
A_24_P277747	0.0992637	-0.08143450101	0.0855277	-0.03913640858	0.25133	-0.02907927044
A_24_P277807	0.0659365	0.05413309406	-0.13578	-0.09826555111	0.12707	0.06217839273
A_24_P277855	0.0499531	-0.02949674687	0.143043	-0.07941888687	-0.265929	-0.07091976069
A_24_P277875	0.0988187	-0.1757453836	0.268859	-0.7992872444	0.122421	-0.4430477906
A_24_P277934	-0.450449	0.8370904204	-0.695999	0.9741293523	0.459721	0.802693608
A_24_P277955	-0.119805	0.08232532159	-0.113565	0.386214402	0.188584	0.1355999643
A_24_P278008	0.0778355	0.02033986043	0.0171424	-0.03375768118	0.0491485	-0.02644721076
A_24_P278126	0.130341	0.3502180867	-0.0530783	0.1900665706	0.0727174	0.2108556331
A_24_P278156	0.0720371	-0.07164887481	-0.113624	-0.09031591628	-0.183825	-0.0470984526
A_24_P278167	0.0480163	0.4116354675	-0.438735	0.4567734057	0.338282	0.2500169439
A_24_P278172	0.0696675	0.3204385036	-0.317326	0.1363106029	0.277864	-0.05998864567
A_24_P278192	0.0123716	-0.1201710302	-0.150677	0.002219575769	0.00461838	-0.001562856774
A_24_P278234	0.279101	0.105206206	0.676438	0.03193782001	-0.00433611	0.1448165337
A_24_P278273	0.0378076	-0.2226367701	0.143658	0.03960639806	-0.155401	0.07412304291
A_24_P278299	-0.450769	-0.7430181193	-0.809611	-0.7572295774	0.59725	-0.9073100179
A_24_P278367	-0.0471993	0.03085326708	0.0309371	0.08365867016	0.0262624	0.09809063264
A_24_P278375	-0.022625	0.250122483	0.119484	0.06506638756	-0.0932276	0.07113256902
A_24_P278393	0.0565111	0.107651451	-0.20543	0.1036772258	0.167014	0.2409243891
A_24_P278460	0.331895	0.08210471425	0.166608	-0.2677584452	-0.209213	-0.06273559224
A_24_P278552	-0.862876	0.5374908039	-0.34662	0.1253216778	0.300381	0.1975335032
A_24_P278602	-0.00302715	-0.0945153264	0.0574518	-0.03469342724	-0.221922	-0.03782645655
A_24_P278603	0.0320744	-0.05330368753	-0.0137637	-0.01285772532	0.097876	0.1743760359
A_24_P278621	-0.0112383	-0.06222620231	-0.515734	-0.01079713428	0.0202927	0.08207488801
A_24_P278637	0.193579	0.35948932	0.000486393	-0.09341040763	-0.0108367	-0.002920157457
A_24_P278653	-0.0968316	-0.3142627495	0.0146321	-0.141717945	-0.083566	-0.1354840602
A_24_P278684	0.0415742	-0.0623222697	0.575043	-0.175132482	0.169931	-0.1396072681
A_24_P278747	-0.193594	0.6220451161	-0.376007	0.3960290046	0.0451349	0.4319135929
A_24_P278762	0.180365	-0.06728368082	0.160718	-0.005368130527	-0.070932	-0.05657888307
A_24_P278839	0.305649	0.07822671561	0.170936	-0.5880436493	-0.0947526	-0.4862278655
A_24_P278853	-0.467989	-0.3641395166	-0.106072	-0.2879354585	0.276904	-0.1318413438
A_24_P279060	-0.118607	-0.05463764673	-0.213538	0.006178277567	-0.353037	-0.05800971814
A_24_P279121	-0.214	0.04175531819	-0.0409705	-0.002970763193	-0.386052	-0.005035130945
A_24_P279172	0.121362	0.004915822973	-0.00986873	-0.006838405807	-0.240377	-0.02027276163
A_24_P279203	-0.0050624	0.05934634027	0.638483	0.1118029447	0.169335	0.06193655919
A_24_P279220	0.0755413	-0.4195775427	0.0893882	-0.05671541405	-0.175565	-0.06616768579
A_24_P279263	-0.0302924	-0.04496560875	-0.0189958	-0.09110423599	-0.279262	-0.07308261345
A_24_P279307	-0.630952	0	-0.0462574	-0.05825596195	0.038471	0
A_24_P279328	-1.00933	-0.8284351504	-0.952681	-0.842980224	0.754912	-0.6865215892
A_24_P279489	0.184781	-0.01284903973	0.00354662	0.09475311814	0.0722109	-0.1333209007
A_24_P279520	-0.0854938	-0.3112507534	-0.435422	0.03303128721	0.343566	0.0828901757
A_24_P279704	0.02961	-0.04076388211	-0.0395501	0.01065309879	-0.387128	0.104027042
A_24_P279718	0.0454812	-0.2329265681	0.282033	-0.02625555582	0.171298	0.03676715144
A_24_P279749	-0.12888	-0.2593281444	-0.0428037	-0.07800654736	-0.222901	0.02260277273
A_24_P279760	-0.0158537	0.2420365612	-0.0725971	0.2820397335	0.139671	0.08481446859
A_24_P27977	-0.479648	0.1737229651	-0.00739139	0.01443652921	0.120295	0.05124207414
A_24_P279797	-0.115272	-0.06367307815	0.24544	0.3834974726	0.156254	0.21784314
A_24_P279870	0	0	0	-0.2398557391	0.293216	-0.09672835384
A_24_P279938	0.252734	-0.1289686195	0.190279	0.1198917053	0.0567665	-0.08045147478
A_24_P280029	-0.156113	-0.02071888293	0.145702	-0.1720765401	-0.0366583	-0.2159867225
A_24_P280113	-0.220681	0.1983475233	-0.0623727	0.422580609	0.295535	0.2934282283
A_24_P280148	-0.00130703	-0.3994645777	-0.00990451	0.02482786313	0.00150838	-0.08986128865
A_24_P280274	0.129269	0	0.133484	-0.0124287837	-0.358543	0.1214432883
A_24_P280328	-0.0413114	-0.4648707578	0.178344	-0.03605133685	0.542606	-0.1921104821
A_24_P280333	0.10427	0.07745888353	0.446213	-0.2619629959	0.0626809	-0.2073280531
A_24_P280378	0.197037	-0.05588637925	0.134412	-0.2175571235	-0.0604301	-0.2566044214
A_24_P280390	-0.0157111	-0.1123271714	-0.0897041	0.01117251551	-0.162224	-0.04683744347
A_24_P280465	-0.449133	0.7014164464	-0.258704	0.5243981233	0.197726	0.00237805312
A_24_P280497	-0.0505977	-0.05062386693	-0.037065	0.1678444157	-0.0412071	0.0531923816
A_24_P280558	0.201	0.5984938615	0.1303	0.3950167499	-0.16229	0.3458825496
A_24_P280628	0.132273	0.4395043044	-0.263732	-0.3203562327	0.341725	-0.2138620775
A_24_P280660	0.112331	0.1648337705	-0.16316	0.1891964394	-0.208075	-0.07308034238
A_24_P280664	-0.118078	-0.1274073113	-0.124808	0.06074955916	-0.101863	0.3528979972
A_24_P280684	-0.0587805	0.6001338413	-0.327856	1.057448763	0.764008	0.8133787402
A_24_P280706	0.0949398	0.1369076008	-0.0484868	-0.2113525985	0.0202301	-0.1849470913
A_24_P280762	0.0553655	-0.0315923247	0.0552244	-0.06431880836	-0.0731282	-0.08321281667
A_24_P280803	-0.106368	-0.01240956995	0.229707	0.4711669269	0.331504	0.1252113855
A_24_P280833	0.0695154	0.1290992619	0.0474009	0.06482087311	0.0411766	0.07385218355
A_24_P280846	-0.00253238	-0.03569810436	-0.0346288	-0.05994944508	0.0264875	0.05724964939
A_24_P280868	-0.175651	-0.2183782038	-0.0513456	0.1148378533	0.172862	0.2754534839
A_24_P280873	0.114263	-0.3215096898	-0.258321	-0.05442195027	0.0348697	0.0738934958
A_24_P280897	0.0914884	-0.04245097987	0.257913	0.2070598523	0.158401	0.03268788699
A_24_P280901	0.0591263	-0.1496382651	0.242282	0.2329593283	0.0662856	0.06732776513
A_24_P280903	0.0102777	0.1317382942	0.430225	0.1752173803	0.039979	-0.0512929444
A_24_P280926	0.0624497	0.04449264781	-0.0662845	0.166511829	0.048129	-0.04400026227
A_24_P280933	0.101312	0.06501256088	0.036329	-0.1948576268	0.0976495	-0.03904652665
A_24_P280953	0.138189	0.3770230033	0.254144	0.2213799495	0.0282682	0.09571668571
A_24_P280983	0.116301	-0.02617646583	0.029905	0.09450982083	-0.146788	0.0225512458
A_24_P281009	-0.0813366	0.4917415871	-0.382385	0.4848964458	0.158405	0.7612492808
A_24_P281025	-0.151555	-0.2521441577	-0.192603	-0.1890213401	-0.306254	-0.1408785231
A_24_P281036	0.0247458	0.1965120774	0.19691	0.01944690554	-0.100877	0.09536771119
A_24_P281084	-0.0797048	-0.2506994386	0.0376929	-0.2117258904	-0.182345	0
A_24_P281101	0.00746795	-0.04810230157	0.0050725	-0.05345350028	0.0864458	0.1033987939
A_24_P281128	-0.0174205	-0.03325670707	0.0524812	0.03050558581	-0.20943	0.09264176371
A_24_P281175	0.208707	-0.3600323523	0.51471	-0.00216684286	-0.151289	0.01386889794
A_24_P281194	-0.192363	-0.08150755379	-0.316424	0.1923421299	0.247911	-0.106397807
A_24_P281228	-0.066834	-0.3074397296	0.0541298	-0.1451150515	-0.224648	-0.126568566
A_24_P281243	0.427104	-0.3886477962	0.40711	-0.1438195044	-0.0403726	0.1961284973
A_24_P281264	-0.00829008	-0.01392229968	0.319902	-0.3999829979	-0.0402722	-0.08306349541
A_24_P281285	-0.110982	-0.02548994896	0.395292	-0.1758064511	0.19403	-0.1202032421
A_24_P281304	0.0992884	0.01878424259	0.139982	0.02858676472	-0.0723965	-0.01826876643
A_24_P281313	-0.0112244	0.08504614077	0.141236	-0.03999810341	-0.448275	-0.04300991842
A_24_P281338	-0.043663	0.09834853783	0.291573	0.2731738545	0.178848	0.1250591623
A_24_P281374	-0.102896	-0.2551649976	-0.45619	-0.5223302869	0.500459	-0.1296409057
A_24_P281395	0.138232	-0.4351203285	0.234697	-0.1836096831	0.126805	-0.2699961453
A_24_P281403	-0.158605	-0.1030447613	-0.08076	-0.08366868567	-0.144092	0.01759854581
A_24_P281439	0.0553344	0.01290709084	0.0800204	0.05800556585	-0.0340719	0.1286203425
A_24_P281443	-0.293033	-0.4887886747	-0.725273	-0.4652974821	0.41707	-0.1658327149
A_24_P281447	-0.0918013	0.07962230521	-0.0406305	0.04532505401	-0.019985	-0.01635743124
A_24_P281468	0.149083	0.05649251979	0.0554349	-0.1786979293	0.297065	-0.1262368714
A_24_P281497	0.074965	0.2107163519	0.158526	0.235177785	0.224387	0.04241440803
A_24_P281504	-0.012503	-0.1334674571	0.245458	-0.05294356169	0.0798432	-0.1393288491
A_24_P281514	-0.0880402	-0.06287538233	-0.00448753	-0.04189511151	-0.324485	-0.1167221806
A_24_P281580	0.0048765	-0.07673965621	-0.0487021	-0.07112078407	-0.0471394	0.00935593363
A_24_P281605	0.0718642	-0.5547501596	-0.167309	-0.3512439898	0.725889	-0.1756039878
A_24_P281636	0.00365992	-0.07773081388	-0.0353725	-0.1119368655	-0.445762	-0.04025686502
A_24_P281643	0.117226	0.06710837444	-0.0362246	-0.04103517399	-0.408653	0.06103441857
A_24_P28165	0.236027	0.09385280946	0.19963	0.3602441144	-0.263397	0.2262358912
A_24_P281665	0.271295	-0.06450208728	0.158137	-0.01409971642	0.207847	0.1009996897
A_24_P281683	-0.11491	0.3627616474	-0.344451	0.09671558489	-0.2556	0.1754011785
A_24_P281730	0.0546118	0.141904471	0.185134	-0.1119413558	0.0527059	0.0228958954
A_24_P281801	0.0233235	0.3327647673	0.350632	-0.5968237266	0.0300468	-0.2953225958
A_24_P281844	0.143611	0.01919681647	0.0572354	-0.2659900643	-0.0329011	-0.0243030678
A_24_P281853	-0.441451	-0.4548100685	0.166806	-0.3076401089	0.178059	-0.3157741776
A_24_P281872	0.153308	-0.2816124107	0.0526267	0.04189804191	0	0.08671497287
A_24_P281908	0.106214	0.03908253442	0.0903253	-0.08016506072	-0.0365809	0.03781266042
A_24_P281913	0.0998601	0.3839302505	0.138674	-0.06174807616	-0.123083	-0.3386928045
A_24_P281923	-0.115835	-0.2970039859	0.0711082	-0.0698997474	-0.186525	-0.09776384838
A_24_P281975	-0.222515	0.196196984	-0.203883	0.5370431461	0.200851	0.4970559262
A_24_P281988	-0.00359132	0.01313980284	0.0638135	0.004402104881	0.134802	0.1188442943
A_24_P282000	-0.0786914	0.06938140111	0.0382943	-0.02058235878	-0.129796	-0.02936304656
A_24_P282013	-0.0510658	0.02196707972	-0.0244866	-0.08523496563	-0.186307	-0.03258921378
A_24_P282031	0.136128	-0.2478875721	0.179215	-0.2044500015	0.112949	-0.1554360653
A_24_P282043	0.15338	-0.116502434	0.0160986	-0.1506145131	0.0473222	-0.1379630791
A_24_P282060	-0.355173	0.07702603722	0.376532	0.06743117964	0.111695	-0.1618365169
A_24_P28208	0.109519	-0.09858834659	0.0613771	-0.1451860398	0.00309203	-0.08480633132
A_24_P282083	0.256274	0.003404185086	0.27393	-0.07954922858	-0.364207	-0.03764056804
A_24_P282108	-0.331356	-0.2656364364	0.0429157	-0.3228432504	0.213157	-0.4006917677
A_24_P282172	0.548445	0.3094865657	-0.127516	0.04795278607	-0.123253	0
A_24_P282210	-0.150595	-0.2117796831	0.347249	0.2031638267	-0.114692	0.008113267949
A_24_P282227	-0.331026	-0.2793821091	-0.0147272	-0.1010116143	-0.0561126	0.1449633679
A_24_P282237	0.677836	-0.2952461114	0.31158	0	0	0
A_24_P282251	0.064661	-0.5065032938	0.232178	-0.09381741636	0.0666454	0.01908303865
A_24_P282261	0.310916	0.1247525477	-0.0482994	-0.0008270098925	-0.241564	0.06814174704
A_24_P282266	0.152913	0.09309482473	0.0891864	0.03538139708	0.127347	-0.1905992464
A_24_P282274	0.200259	0.2457797594	0.460396	-0.07090494984	-0.225625	-0.1259547603
A_24_P282288	0.0187781	-0.2011892363	-0.0388981	-0.09782275799	-0.129151	-0.047349811
A_24_P282309	0.0223046	0.04078921478	0.0560995	-0.1024209851	0.0689633	-0.04346688645
A_24_P282343	0.442746	0.238558806	0.388542	-0.494541868	-0.240832	-0.3027984904
A_24_P282363	-0.0352741	0.004321412583	0.336253	0.0135923005	-0.440049	-0.2231157118
A_24_P282377	0.29174	0.04318837354	0.636197	0.1223660828	-0.326311	0.2853278484
A_24_P282383	0.310464	-0.01978534247	-0.44121	-0.07769403262	-0.0830253	-0.2389422788
A_24_P282416	0.351846	-0.1432510815	-0.0233658	-0.03358987368	-0.0107692	0.196761336
A_24_P282434	0.0728036	0.3474164981	-0.157223	0.2857216739	0.303404	0.3330003164
A_24_P282454	-0.0825501	0	0.0569523	-0.2616411011	-0.214066	-0.01692558186
A_24_P282464	0.0299286	0.09943508869	-0.180777	-0.0375256877	-0.225768	0
A_24_P282474	0.0218218	0.05786236393	0.0152082	-0.04538491392	-0.42353	0.04276318763
A_24_P282547	0.0966366	0.2790277048	0.101983	0.0272289534	-0.441402	0.05258825098
A_24_P282578	0.0498189	0.3010362234	-0.0850415	0.09477767735	-0.227248	-0.01182850294
A_24_P282597	-0.10624	0.08829982691	0.349356	-0.03571527501	0.891835	-0.2875140106
A_24_P282751	0.182903	-0.1202666466	0.269925	-0.2444742337	-0.0304414	-0.1405518341
A_24_P282762	-0.0357902	0	0.497279	-0.3524044643	-0.0719101	0
A_24_P282868	-0.400694	0.7434799765	0.162707	0.2347006291	0.29852	0.2432841357
A_24_P28295	-0.0250504	0.3545355003	0.186223	0.01131317204	0.203635	-0.139101482
A_24_P283000	-0.057022	-0.2167575619	0.189039	-0.07661728526	0.0229461	-0.0559779747
A_24_P283189	-0.212737	0.3399343319	-0.200029	0.2471496083	-0.042941	0.2891381399
A_24_P283221	-0.476021	-0.8811953279	0.0532109	-0.4667230209	0.673045	-0.2287679245
A_24_P283225	0.141518	0.007394021908	0.0830471	-0.3452841859	-0.292314	-0.47610133
A_24_P283288	0.208873	0.3601053761	0.00468351	-0.05986099837	-0.149112	0.07215198405
A_24_P283294	0.024356	-0.08050110259	0.0303869	-0.2601717637	0.127247	-0.1694959562
A_24_P283320	-0.0160051	0.06014830921	-0.138268	-0.322980199	0.0455706	-0.1684376475
A_24_P283324	-0.0597011	0.05208763499	-0.248791	0.01045635754	-0.341172	-0.08089124835
A_24_P283341	0.158075	0.2137040277	0.460947	0.465801963	-0.144194	0.4620950722
A_24_P283395	0.117885	0.0196190413	-0.00185228	0.06740070453	0.0959305	0.1805517501
A_24_P283535	-0.0271052	0.1454472585	-0.124327	-0.08902987515	-0.0260903	-0.01885657737
A_24_P283591	-0.0218295	-0.04107448522	0.0261295	-0.05127918146	-0.247466	0.001762047696
A_24_P283635	0.0398738	0.2974675645	0.130376	0.08642046264	-0.490632	-0.09576463569
A_24_P28367	0.0737387	0.2474872561	0.0990132	-0.1185427744	-0.147194	-0.03121634443
A_24_P283814	-0.136591	-0.1564120306	-0.0964383	0.247399921	0.219738	-0.03617081756
A_24_P283834	-0.0469907	-0.2306104449	0.00716243	-0.1558051051	-0.250489	-0.2200649387
A_24_P283928	-0.0573033	-0.2547449366	0.0284144	-0.3263138698	0.0499367	-0.205895525
A_24_P284093	-0.236079	0.2603895025	-0.0299366	0.1612799292	0.0243911	0.2051625007
A_24_P284213	0.106041	-0.04383644009	-0.48471	-0.1865915019	0.159977	0
A_24_P28430	-0.303013	0.165620558	0.206247	0.06554889636	0.324731	-0.04376401339
A_24_P284324	-0.103654	-0.1564156415	-0.108427	-0.04082092456	0.320413	-0.08788772371
A_24_P284353	0.270567	-0.2646200978	0.527391	-0.15425281	-0.246981	-0.2479937753
A_24_P284420	0.0585879	-0.1427593026	-0.09776	0.05569495127	-0.210431	-0.01984600606
A_24_P284523	-0.115615	-0.390427581	0.486667	0.1308812052	0.107919	-0.1864617762
A_24_P284584	0.290052	0.1447184967	0.0255942	-0.1057906909	0.223517	0.1170752955
A_24_P284783	0.265978	-0.1379884822	0.26074	-0.08173890222	0.116908	-0.1116194013
A_24_P284805	-0.106191	-0.01304431151	0.150496	-0.1105425942	-0.111239	-0.06265275058
A_24_P284893	0.0716856	-0.02139392021	-0.0347598	0.2451100478	0.107978	0.1400512983
A_24_P284959	-0.727585	0.1353556851	-1.23807	-0.1419594036	0.595078	-0.06978176562
A_24_P285032	0.0860967	0.1763463552	0.00662179	-0.04923986317	-0.00351408	-0.0179583484
A_24_P285055	0.120451	0.05950858758	-0.123219	-0.05503036894	-0.318082	0.08199009564
A_24_P285158	-0.0831006	-0.04827690487	0.0214259	-0.02747818118	-0.109506	-0.05581045756
A_24_P285163	0.134901	-0.1516066752	0.445252	-0.07481889962	0.0511908	-0.3018029892
A_24_P285179	0.07318	0.1417307601	0.0623807	0.1608062016	0.217387	0.2383832112
A_24_P28524	-0.378444	0.2096553881	0.0176392	0.04261882007	0.228803	0.008140803616
A_24_P285378	-0.0787661	-0.08963992645	-0.00690271	-0.03770290018	-0.227032	0.02852667408
A_24_P285480	0.0394969	-0.2428871708	0.139241	0.2365603664	0.234208	-0.06737940928
A_24_P285501	0.130123	-0.02676602705	0.20947	-0.02362102475	0.18634	-0.1961784821
A_24_P285522	0.367066	0.3910087055	0.279375	-0.1620765258	-0.00282094	-0.1925953662
A_24_P28562	-0.322614	0.2844863886	-0.572158	0.4075079316	0.454373	0.3180060385
A_24_P285623	-0.0007749	0.1016706515	-0.019996	0.2257664035	-0.100208	0.1348883317
A_24_P285768	0.155306	0.2771343736	0.0137485	0.1424747084	-0.00560514	0.1927983238
A_24_P28578	-0.0409865	0.1689097138	-0.205604	-0.167016883	0.360675	0.2147040638
A_24_P285831	0.0531248	-0.238689281	-0.153798	-0.3738018413	0.143037	-0.5113334807
A_24_P285880	0.159102	-0.01918318415	0.164904	-0.3490772979	-0.101446	-0.2964857255
A_24_P286013	0.0383137	-0.06599511042	0.0431898	0.1427927245	0.111596	0.0670166601
A_24_P286054	-0.122792	0.1136738011	-0.0220767	0.3735049842	0.390443	0.4889408079
A_24_P286079	0.155108	0.06871690892	0.01834	-0.09190906316	-0.00526522	-0.4043052835
A_24_P286114	-0.212179	0.3983973263	0.274891	-0.06711250942	-0.223889	-0.1705197666
A_24_P28619	0.117516	-0.03271999671	0.0503416	-0.1008176124	-0.0144435	0.02930189747
A_24_P286190	-0.199293	0.1134233428	-0.0109824	0.00672528722	-0.115814	-0.1523055951
A_24_P28622	0.0501234	-0.03460481411	0.127677	0.0002803333125	0.0575593	0.006689050995
A_24_P286345	0.0614029	0.3438462348	-0.217176	0.2409799074	0.321205	0.3596381259
A_24_P286412	0.0486962	0.1773300825	0.0859845	-0.05281917093	0.418414	-0.3265858445
A_24_P286465	0.0665644	-0.1727440203	0.211705	-0.3530373098	-0.10352	-0.3312150335
A_24_P286527	0.0229249	-0.01842228265	0.0932795	-0.1425769937	-0.101219	-0.08879647624
A_24_P286569	0.228351	-0.01621812772	0.155284	-0.02588176611	-0.0794922	-0.09072080649
A_24_P28657	0.119215	0.0271792555	-0.00380576	-0.01995514918	-0.191413	-0.1092452658
A_24_P286598	0.165362	-0.1527594564	0.312332	-0.2712977778	-0.0362203	-0.21456144
A_24_P286687	0.179434	-0.4275613677	0.0483945	-0.5647887643	-0.0693834	-0.57600097
A_24_P286845	0.109047	0.07443089957	-0.028241	-0.006745526839	-0.363753	0.06102041864
A_24_P286868	0.229724	-0.1395735951	0.0393288	-0.1415668687	0.316746	-0.1374605554
A_24_P286898	0.305355	-0.05557048494	0.336267	-0.3034232743	-0.126489	-0.2824829208
A_24_P286935	0.156868	-0.3652826085	0.246831	-0.2970765247	-0.314799	-0.499217659
A_24_P286951	-0.0988409	-0.02510542307	-0.00388857	-0.04634798193	-0.0167815	-0.07236045172
A_24_P287043	-0.654565	0.4859694062	-0.70606	0.8418417463	0.263728	0.5299958026
A_24_P287075	-0.154075	-0.008224116474	0.223668	-0.04337994081	0.116049	-0.0321929229
A_24_P287129	0.153873	-0.3281170839	0.229344	-0.2206861236	0.225015	-0.436571537
A_24_P287189	-0.225544	-0.1364053901	0.0797813	0.1117314187	0.485184	-0.1441254634
A_24_P287198	0.0652038	0.1413613999	-0.126371	-0.09540803955	0.00726755	-0.03716246516
A_24_P28722	-0.763127	-0.3129013603	-0.660918	0.07601564601	0.6543	0.01142483483
A_24_P287233	-0.0634435	-0.05917269108	0.307433	0.1799685577	0.101133	0.1611944971
A_24_P287272	0.230939	0.06647689558	0.173084	-0.2915043202	-0.164237	-0.2796681698
A_24_P28739	0.185323	-0.3404649723	0.185866	-0.0355710635	-0.184002	0.1635854275
A_24_P287392	-0.189765	-0.1075745998	0.224899	-0.04891110591	-0.333792	0.09171683236
A_24_P287403	-0.0336968	0.2084146405	0.0890568	0.05660389166	-0.189818	-0.2505247814
A_24_P287473	-0.199219	0.2138412362	-0.166321	0.4077774204	0.250869	0.07052518071
A_24_P287503	-0.0279321	0.005290315537	-0.105649	0.1319842192	0.208336	0.3629471892
